scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
10,180,"[""13304"",""13305"",""13316m"",""13319"",""13321"",""13326"",""13408"",""13409"",""13413"",""13414""]",9291b0a9d23e32fbf8a940f6f7ce55143415591005f3e44fd2f9854b2d35ca20,2026090310,,,215,10,4888.6909715,488.86909715,37,0.362820512,7.0,1245
10,181,"[""13304"",""13306"",""13311"",""13314"",""13319"",""13324t"",""13326"",""13403"",""13406"",""13409""]",01fa962159498f5dcfe39d1389ba5ab0560b9a637c00936625fc9ad0969c2b24,2026090310,,,208,10,4582.95196847,458.295196847,37,0.362845428,6.0,1257
10,182,"[""13301"",""13302"",""13309"",""13310"",""13316uwt"",""13317"",""13319"",""13323"",""13325"",""13403""]",bc468e7de43f0e492bc24eecd83818892e61c9e11ea34ee5ae077df2900e48e6,2026090310,,,281,10,4980.23996181,498.023996181,50,0.439166671,3.0,1260
10,183,"[""13302"",""13303"",""13307"",""13312"",""13314"",""13316uwt"",""13320"",""13323"",""13325"",""13407""]",e9feca785fcfd8d2f147a06743d2d792bf926c5731f078651d76fe71383cec86,2026090310,,,285,10,4913.47095896,491.347095896,54,0.577030319,2.0,1260
10,184,"[""13305"",""13313"",""13316m"",""13324muw"",""13326"",""13402"",""13404"",""13411"",""13412"",""13414""]",69ae1bac23534eed3af2263e06553c4e561f58e6b49b743856df1d22e9fbe40f,2026090310,,,203,10,5286.08795975,528.608795975,37,0.365363185,7.0,1223
10,185,"[""13303"",""13305"",""13311"",""13312"",""13315"",""13316uwt"",""13321"",""13323"",""13405"",""13414""]",f6c64093443e1223000d9cc8f03b621162ba428e5c170d2c625d1f6b50962e10,2026090310,,,251,10,4553.37297032,455.337297032,54,0.576093413,3.0,1241
10,186,"[""13304"",""13306"",""13311"",""13314"",""13324muw"",""13326"",""13402"",""13403"",""13405"",""13408""]",eb9c7d9aec479e21be462faba5a7320e5341c6e990f9817eeb8cf46be5fd2eb6,2026090310,,,190,9,4538.41396985,453.841396985,37,0.41308246,7.0,1272
10,187,"[""13302"",""13304"",""13305"",""13307"",""13312"",""13315"",""13405"",""13407"",""13408"",""13414""]",b8c7e5861e7ec33209de0281dfe0be1831f4c7680c32c9d1ed3893cea121b760,2026090310,,,262,10,5384.63196016,538.463196016,50,0.530191003,3.0,1257
10,188,"[""13308"",""13314"",""13316m"",""13317"",""13319"",""13321"",""13322"",""13401"",""13402"",""13413""]",e690cf01618f9307cbd1a34ddce7510eafc7d4c636a2152a0ed3ffca743e2635,2026090310,,,226,10,4869.01697269,486.901697269,37,0.329460362,6.0,1277
10,189,"[""13306"",""13312"",""13313"",""13316uwt"",""13318"",""13319"",""13324muw"",""13325"",""13410"",""13414""]",5a9677db23db5f3a6fe6830729d42904997e97aef85cff66dd5504391eca1907,2026090310,,,280,10,5318.68594923,531.868594923,46,0.395446015,3.0,1238
10,190,"[""13301"",""13307"",""13319"",""13322"",""13326"",""13404"",""13405"",""13411"",""13412"",""13413""]",d4e73831dda806fabd63fcd19283c04548da232af56c02a9505916f2448ed67d,2026090310,,,199,10,5167.28896946,516.728896946,36,0.359182257,7.0,1259
10,191,"[""13303"",""13306"",""13307"",""13309"",""13313"",""13322"",""13326"",""13401"",""13405"",""13411""]",4484561c19dc5f2fd9f8dad9b5fe891166350ea44edebef06805f8a3c770e407,2026090310,,,244,10,4880.91196089,488.091196089,54,0.512934028,3.0,1216
10,192,"[""13301"",""13304"",""13309"",""13310"",""13324t"",""13325"",""13405"",""13406"",""13411"",""13413""]",55c35b15c2d490f48f41d0b9d9056087faa223ec5a32b7644156c3f102b45d40,2026090310,,,235,10,5279.57896267,527.957896267,42,0.441508587,5.0,1257
10,193,"[""13301"",""13303"",""13304"",""13305"",""13311"",""13312"",""13316uwt"",""13318"",""13326"",""13414""]",edd1edc5613a007e9b956580ad47744da414d4b3023deff5e48dd22cb80a72a7,2026090310,,,304,10,5043.89396393,504.389396393,54,0.424635252,3.0,1257
10,194,"[""13304"",""13306"",""13308"",""13315"",""13316m"",""13317"",""13319"",""13322"",""13323"",""13324muw""]",ee739593d266aeec7871942dcbce1548fc2594ad91ef8438045e2d50ed543f32,2026090310,,,267,10,4241.71497355,424.171497355,37,0.317381203,3.0,1245
10,195,"[""13301"",""13304"",""13306"",""13309"",""13311"",""13312"",""13316m"",""13322"",""13401"",""13408""]",51feecf3f66a02cdf920519eb6cdcc9746b2d526ae65ebf5d17fcd72f56908e2,2026090310,,,257,10,4718.92396618,471.892396618,46,0.430853696,3.0,1275
10,196,"[""13305"",""13311"",""13319"",""13322"",""13401"",""13405"",""13409"",""13410"",""13411"",""13414""]",8278b7aefcd01c3c2a37208f75e09d4f19d1b4fa1376fe6f1ef21b8b0a92232e,2026090310,,,180,10,5051.07596599,505.107596599,30,0.363453939,7.0,1286
10,197,"[""13305"",""13308"",""13310"",""13313"",""13316m"",""13319"",""13321"",""13403"",""13405"",""13407""]",d49291a8f8f267e6010c877fd53f2c484e3de7e08c56a784aad0759728190fed,2026090310,,,238,10,5120.88995817,512.088995817,37,0.308072316,4.0,1257
10,198,"[""13302"",""13306"",""13310"",""13322"",""13323"",""13324muw"",""13403"",""13406"",""13408"",""13409""]",e044408cd697e0cc362776fba1d883e74e358eb8d16a4cf66f28da0177f974f5,2026090310,,,211,10,4870.56596236,487.056596236,50,0.551659582,5.0,1258
10,199,"[""13302"",""13314"",""13317"",""13322"",""13402"",""13404"",""13406"",""13407"",""13408"",""13411""]",b1b2e5db8f35f42860bd4a7d07bc2176fac846293fcac6cc8e64a62639446f26,2026090310,,,219,10,5814.33096294,581.433096294,50,0.5373597,7.0,1275
10,200,"[""13306"",""13307"",""13314"",""13315"",""13319"",""13322"",""13325"",""13404"",""13410"",""13412""]",14eea3466184a8e2fa852372c4d0ecb8856a16a19cc0b17a4462c5c2065e0c9a,2026090310,,,234,10,4924.02196807,492.402196807,42,0.376068376,4.0,1263
10,201,"[""13305"",""13306"",""13310"",""13324t"",""13325"",""13402"",""13406"",""13408"",""13411"",""13414""]",327aafc1cba8ad7b6f3c33223d435dc3ddff0f83b873cd3fb4dd8755f558410d,2026090310,,,212,10,5162.54996151,516.254996151,42,0.451353725,5.0,1272
10,202,"[""13301"",""13302"",""13307"",""13315"",""13320"",""13321"",""13325"",""13326"",""13402"",""13407""]",aa55f583929d501ce099f365df1aee445ead47963b08740c38d69d1a1f718de5,2026090310,,,267,10,5169.11096413,516.911096413,50,0.439353141,3.0,1275
10,203,"[""13303"",""13307"",""13316uwt"",""13320"",""13324t"",""13326"",""13402"",""13404"",""13408"",""13410""]",e4bb31996e49e20151d1984ce6982d4d6ffbb1d582ad946f55b4a2f8e493757f,2026090310,,,205,10,4797.74696824,479.774696824,54,0.561399628,6.0,1283
10,204,"[""13301"",""13307"",""13312"",""13315"",""13318"",""13323"",""13324muw"",""13326"",""13406"",""13412""]",3a9f4eddb6e787f673fee5ba331b122c2c877556e80d6f1673de513315e971f9,2026090310,,,236,10,4568.22096905,456.822096905,46,0.489108611,3.0,1241
10,205,"[""13301"",""13307"",""13312"",""13315"",""13401"",""13402"",""13404"",""13406"",""13409"",""13414""]",8067773a2c26eef911a6a04f27b25ee2e38ec234f8446708430b70521080bbe6,2026090310,,,217,10,5743.348966,574.3348966,46,0.513178697,7.0,1259
10,206,"[""13301"",""13313"",""13315"",""13318"",""13321"",""13326"",""13406"",""13407"",""13408"",""13413""]",45a76c63fca31821ecced52ae091e5accf6951e402b73a2e9689446bc797dfd1,2026090310,,,237,9,5376.28596357,537.628596357,37,0.389947387,5.0,1238
10,207,"[""13301"",""13303"",""13309"",""13312"",""13316m"",""13325"",""13402"",""13407"",""13413"",""13414""]",a7d2dca91e2bcc1ebf7f7b9c0277e86a07bb8e2938a13c7abc5a1911003ac175,2026090310,,,284,10,6038.05195938,603.805195938,54,0.496266561,4.0,1272
10,208,"[""13308"",""13315"",""13317"",""13324t"",""13326"",""13401"",""13406"",""13408"",""13410"",""13411""]",c28fdb39acd5627ab87ec0839c8798ca4c8c15555281666f07e65bc8d88b8fe6,2026090310,,,204,10,4978.55597154,497.855597154,37,0.431929231,7.0,1286
10,209,"[""13301"",""13304"",""13313"",""13316uwt"",""13317"",""13320"",""13322"",""13323"",""13410"",""13411""]",2525bffea5936f85811083cf2386a21f2d0ecbd9a184d1a9503b9ef6aca1c16b,2026090310,,,247,10,4779.15296452,477.915296452,37,0.436064528,3.0,1268
10,210,"[""13301"",""13309"",""13321"",""13323"",""13324muw"",""13326"",""13402"",""13405"",""13409"",""13410""]",2bb5750117e74a4143c33c5a722f5b07a11a49e76896f0dc0f3de473b9bec5d1,2026090310,,,188,9,4822.87097225,482.287097225,36,0.374462041,7.0,1283
10,211,"[""13305"",""13306"",""13307"",""13308"",""13310"",""13314"",""13317"",""13322"",""13324muw"",""13414""]",0a68d4997f2b4a2014c54b4d33bf0a53f566c46ac11da8e9a49657ea715c7938,2026090310,,,238,10,4160.70396974,416.070396974,37,0.333921285,3.0,1153
10,212,"[""13304"",""13308"",""13314"",""13315"",""13320"",""13324muw"",""13325"",""13403"",""13405"",""13410""]",c9c9ba7c13bd84579a57dbf8de9e8eceea2d3e187dd2a4d71efa9f56f2598835,2026090310,,,232,10,4788.0029678,478.80029678,42,0.444530106,3.0,1266
10,213,"[""13302"",""13305"",""13314"",""13323"",""13403"",""13404"",""13407"",""13409"",""13412"",""13413""]",1193c7db8bf68a11db45ce1ee64d944a4b13c6be77d1a63f816ed364cf0b3b8e,2026090310,,,199,10,5647.67096276,564.767096276,50,0.566949096,7.0,1258
10,214,"[""13304"",""13313"",""13316uwt"",""13318"",""13320"",""13322"",""13326"",""13401"",""13410"",""13413""]",6699f9225895ed23f19ea56d2947af95e19a1f7a0356dd9b3e7b7972dd3a2798,2026090310,,,233,9,4875.84296033,487.584296033,37,0.385335073,3.0,1286
10,215,"[""13307"",""13312"",""13314"",""13322"",""13325"",""13401"",""13402"",""13405"",""13409"",""13413""]",94888243a9386d28ffd6b7e8ea04a62cd3d946314136c22a0fd3d71d2b5ca62c,2026090310,,,219,10,5422.74296274,542.274296274,46,0.531899775,7.0,1275
10,216,"[""13301"",""13306"",""13316m"",""13317"",""13320"",""13402"",""13406"",""13408"",""13412"",""13413""]",a40dcc48d82eed3b351ceb4ed702565861bfd18914a847124c6bb3a10a82c84b,2026090310,,,214,10,5318.83896772,531.883896772,37,0.424796941,7.0,1223
10,217,"[""13302"",""13306"",""13311"",""13313"",""13315"",""13317"",""13319"",""13324muw"",""13325"",""13412""]",f055770a92315f3fa65add5b97bb6c2f4aba64861bf500c35822fb9cc0be3760,2026090310,,,300,10,5245.16695039,524.516695039,50,0.380350715,2.0,1257
10,218,"[""13306"",""13308"",""13311"",""13318"",""13323"",""13324t"",""13325"",""13401"",""13402"",""13404""]",76ac9ff72dbde43845474cf6dc5fdf89b3279cd48031ee61be515fa0fe52b957,2026090310,,,222,10,4877.43796117,487.743796117,42,0.470629113,4.0,1275
10,219,"[""13303"",""13310"",""13311"",""13312"",""13317"",""13324muw"",""13401"",""13404"",""13412"",""13414""]",422c55dae42a88a00242279a6390e19009871eae8ee34136f3b18c8d74eb47df,2026090310,,,248,10,5369.0209595,536.90209595,54,0.586218769,4.0,1259
10,220,"[""13302"",""13304"",""13310"",""13314"",""13315"",""13323"",""13325"",""13404"",""13406"",""13408""]",bfe6378e429afe7cb05ee922baa50fb0c47fdd7782f92b841a9cbadde854980a,2026090310,,,250,10,5022.95996476,502.295996476,50,0.54347033,3.0,1257
10,221,"[""13309"",""13316m"",""13317"",""13325"",""13402"",""13404"",""13405"",""13407"",""13408"",""13413""]",3140421628f1f11a5f9e730d5c4f80a314c6e339a82dcd9ca8286a433b149a46,2026090310,,,214,10,5796.04796318,579.604796318,42,0.455073975,7.0,1272
10,222,"[""13302"",""13305"",""13308"",""13309"",""13314"",""13315"",""13318"",""13326"",""13405"",""13408""]",cd1c96bc875010fb3ffc5df5be48686d31bbdac1b65d7facd4da3d4951719345,2026090310,,,258,10,4725.89796691,472.589796691,50,0.429096202,3.0,1257
10,223,"[""13306"",""13310"",""13316uwt"",""13318"",""13322"",""13324muw"",""13325"",""13401"",""13410"",""13413""]",ca1e41538850a3e2e4d073637dd09328bed7760bf2ee4c9f2867df7456c9b3ae,2026090310,,,235,10,4910.76296142,491.076296142,42,0.382150404,3.0,1286
10,224,"[""13306"",""13308"",""13309"",""13316uwt"",""13320"",""13322"",""13324t"",""13404"",""13405"",""13406""]",6ddbff50abbe0b960e230fda550ff8d70734451f9565e7e8bc11207d01399339,2026090310,,,208,10,4573.18096717,457.318096717,31,0.292282388,5.0,1156
10,225,"[""13301"",""13303"",""13305"",""13307"",""13312"",""13317"",""13402"",""13407"",""13411"",""13413""]",88638992ba54d8fdc40501eb02626be1ab06b1bfbc6c372db796643ef25952b9,2026090310,,,281,10,5967.5519618,596.75519618,54,0.493739379,4.0,1256
10,226,"[""13313"",""13315"",""13316m"",""13317"",""13318"",""13321"",""13324muw"",""13403"",""13407"",""13413""]",ef596a0adc450f6c5e1583aa2b818a06a095db76c6ecd393644632047d44c5a6,2026090310,,,246,10,5226.93396092,522.693396092,37,0.351667134,3.0,1236
10,227,"[""13301"",""13304"",""13309"",""13313"",""13314"",""13323"",""13326"",""13408"",""13410"",""13414""]",78c8722235b93fe500e930f5221a2d0afbb0107e0dd07ffaadc9885d343d55c9,2026090310,,,215,10,4576.54296793,457.654296793,37,0.498022048,5.0,1268
10,228,"[""13304"",""13308"",""13309"",""13310"",""13314"",""13316uwt"",""13317"",""13402"",""13403"",""13410""]",03c9260f7196ec608d0ececd219a4cbdbbcbe511036f88ffcf1e6e9832a05e7c,2026090310,,,234,10,5023.67596852,502.367596852,37,0.355086805,5.0,1283
10,229,"[""13305"",""13313"",""13314"",""13315"",""13319"",""13401"",""13405"",""13406"",""13408"",""13411""]",76b0e01ec50e436c4d6e54f7382c89b88a87771dd14c2c7aca14a8791faff437,2026090310,,,205,10,4956.84096477,495.684096477,37,0.446681198,6.0,1277
10,230,"[""13313"",""13316m"",""13318"",""13319"",""13321"",""13404"",""13405"",""13410"",""13411"",""13413""]",0a475df984a7fdadbb34981e4694c82ee9f9b45b426e313e756d2279588311be,2026090310,,,216,10,5549.15095703,554.915095703,37,0.369907118,7.0,1263
10,231,"[""13311"",""13315"",""13317"",""13319"",""13320"",""13326"",""13409"",""13410"",""13412"",""13413""]",7b461d7466db1cebb52beeb42c5fb57f2b6a62290a3550a8bdc56ee84c35f119,2026090310,,,208,10,4959.56796886,495.956796886,37,0.36916065,7.0,1226
10,232,"[""13312"",""13315"",""13316m"",""13317"",""13320"",""13323"",""13324muw"",""13326"",""13402"",""13404""]",2c4d15152846b832e3e6cd340638a4f53f4d70f1ec6ab47083b42745b06e0275,2026090310,,,233,10,4611.61797029,461.161797029,46,0.46504676,3.0,1256
10,233,"[""13306"",""13312"",""13319"",""13320"",""13323"",""13401"",""13403"",""13405"",""13407"",""13410""]",787ef586c59a403128720de456cfe1cad17715ce14fa055959695dc3f188b79d,2026090310,,,198,10,5063.12296249,506.312296249,46,0.545735057,7.0,1286
10,234,"[""13316m"",""13319"",""13324muw"",""13325"",""13401"",""13404"",""13405"",""13406"",""13407"",""13409""]",403ce3784cab081c5300bfedc638ab2e5e0b27eda6ab6eb4dc5fc6f3afbe2485,2026090310,,,199,10,5597.97096167,559.797096167,42,0.428434325,7.0,1277
10,235,"[""13308"",""13309"",""13310"",""13314"",""13315"",""13318"",""13321"",""13322"",""13407"",""13410""]",2712b2a8285e892a344488e706b98280ec483114d906bd789383663a4f0f7801,2026090310,,,237,10,4707.64097004,470.764097004,33,0.261501273,3.0,1227
10,236,"[""13305"",""13306"",""13308"",""13311"",""13314"",""13316m"",""13405"",""13407"",""13413"",""13414""]",9e10ce5786d27f925e27c64c895d3ee4240bfd1aadfbb2732867a39e37c3bfba,2026090310,,,201,10,4750.21696794,475.021696794,31,0.361818464,7.0,1216
10,237,"[""13320"",""13321"",""13323"",""13326"",""13406"",""13409"",""13410"",""13411"",""13412"",""13413""]",cb72512b9af3ee77f6841ebef4fde38033763eb8200420023d0608e8e2bd487c,2026090310,structural,trip_light,157,10,4970.59097053,497.059097053,22,0.234979194,7.0,1243
10,238,"[""13310"",""13311"",""13314"",""13316uwt"",""13320"",""13324t"",""13325"",""13406"",""13407"",""13410""]",4cf26e6e5e74d699341bd04fc1dbe49989106ec98d5ab2b29f8ad47074bbe7a2,2026090310,,,197,10,4494.85096361,449.485096361,42,0.406757069,5.0,1243
10,239,"[""13301"",""13302"",""13305"",""13309"",""13311"",""13322"",""13402"",""13407"",""13410"",""13412""]",94293a08ecded97e18d9975a58c2302db093e9b62b505db5135415925ea27911,2026090310,,,242,10,5549.36295956,554.936295956,50,0.457092787,6.0,1283
10,240,"[""13304"",""13306"",""13308"",""13310"",""13317"",""13318"",""13320"",""13321"",""13406"",""13408""]",ffebe41a3f0e44d0137f8ea2ae8c4664d18eb11bc640468c0de3e203fea3e514,2026090310,,,255,10,4793.85396494,479.385396494,37,0.354788195,3.0,1243
10,241,"[""13301"",""13303"",""13314"",""13315"",""13316m"",""13318"",""13324muw"",""13402"",""13405"",""13409""]",7fa05334cbcb34916a2e28ae081cf50fe951911f8237a2333282fdc3543b8347,2026090310,,,257,10,5225.95796996,522.595796996,54,0.473062786,3.0,1256
10,242,"[""13303"",""13305"",""13310"",""13314"",""13316m"",""13321"",""13326"",""13404"",""13410"",""13412""]",f1fc22412928ec21b14ebd54356e402887959baf38f61a92cf3250b9c665f1f1,2026090310,,,237,10,4955.97797015,495.597797015,54,0.466831446,4.0,1268
10,243,"[""13304"",""13306"",""13309"",""13311"",""13314"",""13323"",""13325"",""13402"",""13407"",""13411""]",77dcc759774626cb1be5c27c0b1fa5d2e4861a40b7c5c06027599e7f3e56e749,2026090310,,,217,10,4794.79796596,479.479796596,42,0.482904455,4.0,1272
10,244,"[""13301"",""13303"",""13310"",""13312"",""13313"",""13316m"",""13321"",""13322"",""13403"",""13408""]",19fb455361bd3ddf030822efac94801c99632a852545957c10183c39af2fc404,2026090310,,,293,10,5332.3039582,533.23039582,54,0.44422388,3.0,1241
10,245,"[""13301"",""13305"",""13307"",""13317"",""13402"",""13406"",""13407"",""13409"",""13411"",""13413""]",6447924b0a8025147af7033574714ab4b2fd315d909a84153f5a3b411f1c91ad,2026090310,,,212,10,5827.16196594,582.716196594,37,0.416485661,7.0,1256
10,246,"[""13308"",""13309"",""13310"",""13312"",""13314"",""13317"",""13320"",""13321"",""13325"",""13412""]",278f6e0442444cd7a91107c66f426aa251735c29854ddba80435569798e4d690,2026090310,,,271,10,4870.0309624,487.00309624,46,0.395178661,3.0,1216
10,247,"[""13304"",""13309"",""13314"",""13317"",""13401"",""13402"",""13403"",""13404"",""13411"",""13412""]",f116ee8b1aaa9757ca096873cf3f1d13c666fcb868530de7a8046b378a75097b,2026090310,,,201,10,5541.590968,554.1590968,37,0.43851707,7.0,1275
10,248,"[""13301"",""13305"",""13309"",""13315"",""13403"",""13406"",""13407"",""13408"",""13410"",""13412""]",a9dfccfbf69a7e2b026228c54471ce7b4a12da405fe584707bb3a4dff53911e4,2026090310,,,205,10,5471.32996916,547.132996916,36,0.405347949,7.0,1268
10,249,"[""13302"",""13304"",""13312"",""13324t"",""13326"",""13402"",""13404"",""13407"",""13409"",""13410""]",78a5c29313c0a8998eddb093f833789a83c0ef533764b36c905415dc6dc0ad3a,2026090310,,,255,10,6199.0619544,619.90619544,50,0.500441942,7.0,1283
10,250,"[""13306"",""13307"",""13313"",""13314"",""13322"",""13325"",""13403"",""13408"",""13409"",""13413""]",84f8a9b2cc3c20700350edd927b2b2708efec7d9ecc15dab41570f7d9d1723ae,2026090310,,,223,10,5119.01095912,511.901095912,42,0.459088588,5.0,1255
10,251,"[""13302"",""13305"",""13311"",""13314"",""13316m"",""13319"",""13320"",""13321"",""13407"",""13408""]",70e62575ad42aba608715fea81ace61f75491782a08a8c6e9ef762f5678d5593,2026090310,,,226,10,4438.08796507,443.808796507,50,0.474999536,4.0,1257
10,252,"[""13306"",""13309"",""13312"",""13314"",""13315"",""13316uwt"",""13319"",""13324muw"",""13404"",""13411""]",afd96569ddeaec9f7a7b0335cfe9ecfda27131b2fe27699dafcd27564b573f39,2026090310,,,241,10,4719.91996823,471.991996823,46,0.383205748,3.0,1254
10,253,"[""13307"",""13311"",""13312"",""13323"",""13324t"",""13405"",""13408"",""13410"",""13412"",""13413""]",92f15a74f4319f71ea5d34ff6a2add9741a452c8c9d82d4886a0668402b53ba5,2026090310,,,170,10,4615.01296431,461.501296431,46,0.588235294,7.0,1246
10,254,"[""13302"",""13303"",""13306"",""13315"",""13317"",""13320"",""13323"",""13324t"",""13407"",""13408""]",9b0e51c6b2eedba8b0fa5be9b96d6fd8bc2083ad79e294f55fc7fee821dec451,2026090310,,,272,10,4897.60196435,489.760196435,54,0.557758273,3.0,1260
10,255,"[""13301"",""13308"",""13314"",""13321"",""13322"",""13324t"",""13402"",""13405"",""13406"",""13407""]",b6f32ebf50c29bca175569055a0c321f384cbb92572786a3d76eb4c452dab44d,2026090310,,,210,9,5086.66497075,508.666497075,36,0.346671899,7.0,1253
10,256,"[""13305"",""13309"",""13311"",""13314"",""13315"",""13316uwt"",""13319"",""13321"",""13408"",""13413""]",5be9f5d104254edd10636637f96bf3fad78a4114836aee5326f2ec523b9ac7d0,2026090310,,,209,10,4119.88097577,411.988097577,31,0.31335147,4.0,1235
10,257,"[""13303"",""13309"",""13314"",""13318"",""13323"",""13324t"",""13326"",""13401"",""13402"",""13405""]",13528769081728a63fa372d2d9dc9a00851aefaa5807f9280ef885152df1dce5,2026090310,,,214,9,4521.31397038,452.131397038,54,0.590414597,4.0,1256
10,258,"[""13304"",""13306"",""13309"",""13312"",""13316uwt"",""13320"",""13324t"",""13326"",""13407"",""13409""]",a37ac714957ceabc9b577f0690ea9fa5032d58b61341e15a4956ca4974ad1a20,2026090310,,,245,10,4847.43896338,484.743896338,46,0.388613443,3.0,1243
10,259,"[""13304"",""13313"",""13315"",""13316m"",""13321"",""13324t"",""13326"",""13402"",""13406"",""13407""]",a6d27116d393e64692a021220b1b2e00c557f58d6915d04e7f76b651082811df,2026090310,,,237,9,5095.47696396,509.547696396,37,0.335993233,4.0,1272
10,260,"[""13304"",""13307"",""13314"",""13318"",""13319"",""13326"",""13403"",""13405"",""13410"",""13413""]",52c64c41426aa64e730b9704d8f7930d9829c58f30f5130e4159a8523096064e,2026090310,,,206,10,4820.91996834,482.091996834,37,0.400419235,7.0,1266
10,261,"[""13305"",""13308"",""13311"",""13312"",""13315"",""13322"",""13405"",""13406"",""13410"",""13414""]",af6ccedcbc39c3ea4bc9d53087335427ef2d56c1dcdb9837ae43b41054b609fa,2026090310,,,232,10,5040.36396536,504.036396536,46,0.464558399,4.5,1246
10,262,"[""13302"",""13303"",""13309"",""13313"",""13319"",""13321"",""13322"",""13407"",""13409"",""13412""]",ff73b622d30f8870462e4e2405c712bf6853f7c63d00332273387d9751c2c2c1,2026090310,,,287,10,5871.30195187,587.130195187,54,0.457508671,3.0,1260
10,263,"[""13303"",""13308"",""13312"",""13313"",""13316uwt"",""13318"",""13326"",""13402"",""13405"",""13412""]",e44b0a168ffc6608d667cc8d786b3a65c67bac6fe73ca9c0c7680b19fc762911,2026090310,,,288,10,5771.64495307,577.164495307,54,0.45558943,3.0,1256
10,264,"[""13304"",""13305"",""13306"",""13309"",""13315"",""13320"",""13401"",""13403"",""13404"",""13405""]",fc6333c6861d9a1a2b25e349b9af207c1dee833da4240d64e58f30cf563b1a48,2026090310,,,222,10,4894.0669685,489.40669685,37,0.387387387,4.0,1275
10,265,"[""13301"",""13312"",""13315"",""13316uwt"",""13324t"",""13325"",""13401"",""13411"",""13413"",""13414""]",fda5a5251d3ec086a815282278997ca00393251fe4bab1f5d5eaea8693079177,2026090310,,,247,10,5316.89496517,531.689496517,46,0.497514681,4.0,1275
10,266,"[""13304"",""13305"",""13306"",""13311"",""13314"",""13320"",""13324t"",""13402"",""13404"",""13406""]",154019ea13288cfe55ddba7dca986301ef9cf632be781801560db6e087b8954b,2026090310,,,209,10,4603.39796633,460.339796633,37,0.372745391,6.0,1272
10,267,"[""13301"",""13304"",""13305"",""13308"",""13312"",""13320"",""13324t"",""13401"",""13409"",""13414""]",fba7abb2aace8c58d3e4589bd4c575f76ffdeaa02bf17111bedcdf37731774d2,2026090310,,,255,10,5136.37196321,513.637196321,46,0.446525309,4.0,1275
10,268,"[""13303"",""13307"",""13317"",""13320"",""13324muw"",""13403"",""13406"",""13407"",""13410"",""13411""]",f1878c6923ca5ba386369fe44ec76429c010aabe8e8b7ccbcc2d6df0d8022361,2026090310,,,213,10,5252.2879642,525.22879642,54,0.597573469,7.0,1268
10,269,"[""13302"",""13305"",""13313"",""13316uwt"",""13317"",""13324t"",""13325"",""13401"",""13406"",""13411""]",58a093709816e66ee928bcec21356bbfc73b4d82a6e39263f3030a19282d19ae,2026090310,,,275,10,5476.85595097,547.685595097,50,0.465752745,3.0,1278
10,270,"[""13302"",""13306"",""13312"",""13315"",""13316m"",""13318"",""13319"",""13321"",""13405"",""13409""]",3b2c8ddedfc49a6ab16ab19796593d76a443126b8aadf1f8cc20a152bfbe1f47,2026090310,,,292,10,5426.33095843,542.633095843,50,0.38129221,3.0,1257
10,271,"[""13302"",""13303"",""13305"",""13309"",""13313"",""13316uwt"",""13324t"",""13325"",""13402"",""13411""]",01b48bae08246b8791261a31e6adcf07e4a13f79f01a990b166b4b08b36a65dc,2026090310,,,305,10,5633.81594905,563.381594905,54,0.449610898,3.0,1275
10,272,"[""13303"",""13307"",""13308"",""13309"",""13318"",""13324muw"",""13402"",""13408"",""13409"",""13413""]",499c7c66b48cdc41962b6f2b24ce224581a734994305419a428ed49a366fb829,2026090310,,,232,10,5269.41796334,526.941796334,54,0.528891781,5.0,1256
10,273,"[""13301"",""13303"",""13307"",""13311"",""13313"",""13314"",""13316uwt"",""13319"",""13320"",""13412""]",a86758605c09514eb5e306851b20290fafc6b5886b71bf8ce80735df410842c6,2026090310,,,251,10,4497.57196211,449.757196211,54,0.505348295,3.0,1259
10,274,"[""13303"",""13309"",""13311"",""13317"",""13321"",""13323"",""13326"",""13407"",""13411"",""13412""]",d0983ed374ff0ae1b2197f832ea8679a2e6bdd0c864113689c454597f50e0949,2026090310,,,224,10,4813.50997015,481.350997015,54,0.572821962,4.0,1238
10,275,"[""13302"",""13303"",""13305"",""13308"",""13310"",""13314"",""13318"",""13325"",""13408"",""13411""]",f0fb3a65dc438ab08ebd38c5cad7dd1fc246e0471cefc1f8aaf51c916b07e6f7,2026090310,structural,tight_gap,305,10,5404.98795638,540.498795638,54,0.460944429,2.0,1260
10,276,"[""13303"",""13305"",""13311"",""13319"",""13323"",""13402"",""13408"",""13411"",""13412"",""13414""]",0a4ac7fdaf5c85b66c3e97c52d9021a2145dd87cf8cca5e30fdd58495d430cd5,2026090310,,,202,10,4955.89296729,495.589296729,54,0.645389643,7.0,1274
10,277,"[""13307"",""13311"",""13318"",""13321"",""13326"",""13401"",""13405"",""13406"",""13407"",""13413""]",763f26e38fad7ceaf9b1a83efe7718d1b92ef2e546895755f1fc924446da5adf,2026090310,,,176,10,4799.38096691,479.938096691,33,0.341098432,7.0,1256
10,278,"[""13305"",""13314"",""13318"",""13322"",""13324t"",""13405"",""13407"",""13409"",""13412"",""13413""]",d559247c20804d5b17804dd69992fdcd12b7f169064efb615cd4a3744a14cb00,2026090310,,,200,10,5201.31196529,520.131196529,33,0.332415403,7.0,1219
